Date,Category,Monetization,Asset_Count,Avg_Value,Total_Value
2025-01-24,Media & Entertainment,Advertising,6,86.93,521.58
2025-01-24,Media & Entertainment,Staking,5,101.67,508.35
2025-01-24,Media & Entertainment,Licensing,5,93.38,466.9
2025-01-24,Media & Entertainment,Subscriptions,6,27.04,162.24
2025-01-24,Knowledge & Utilities,Advertising,6,41.14,246.84
2025-01-24,Knowledge & Utilities,Staking,5,78.4,392.0
2025-01-24,Knowledge & Utilities,Licensing,6,50.0,300.0
2025-01-24,Knowledge & Utilities,Subscriptions,7,52.81,369.67
2025-01-24,Gaming,Advertising,5,74.03,370.15
2025-01-24,Gaming,Staking,7,79.86,559.02
2025-01-24,Gaming,Licensing,6,72.56,435.36
2025-01-24,Gaming,Subscriptions,6,42.75,256.5
2025-01-24,Education,Advertising,5,43.8,219.0
2025-01-24,Education,Staking,6,40.54,243.24
2025-01-24,Education,Licensing,5,86.81,434.05
2025-01-24,Education,Subscriptions,5,79.66,398.3
2025-01-24,Health & Wellness,Advertising,7,104.7,732.9
2025-01-24,Health & Wellness,Staking,6,101.28,607.68
2025-01-24,Health & Wellness,Licensing,6,23.51,141.06
2025-01-24,Health & Wellness,Subscriptions,6,24.7,148.2
2025-01-24,Finance & Business,Advertising,6,71.58,429.48
2025-01-24,Finance & Business,Staking,6,74.48,446.88
2025-01-24,Finance & Business,Licensing,6,55.23,331.38
2025-01-24,Finance & Business,Subscriptions,6,47.09,282.54
2025-01-24,Lifestyle,Advertising,7,62.64,438.48
2025-01-24,Lifestyle,Staking,6,97.75,586.5
2025-01-24,Lifestyle,Licensing,6,69.19,415.14
2025-01-24,Lifestyle,Subscriptions,7,52.69,368.83
2025-01-24,Technology,Advertising,6,77.38,464.28
2025-01-24,Technology,Staking,6,52.24,313.44
2025-01-24,Technology,Licensing,6,61.73,370.38
2025-01-24,Technology,Subscriptions,5,104.62,523.1
2025-01-24,Politics & News,Advertising,6,53.57,321.42
2025-01-24,Politics & News,Staking,6,89.28,535.68
2025-01-24,Politics & News,Licensing,6,34.88,209.28
2025-01-24,Politics & News,Subscriptions,7,88.44,619.08
2025-01-25,Publishing,Advertising,7,98.77,691.39
2025-01-25,Publishing,Staking,5,74.83,374.15
2025-01-25,Publishing,Licensing,7,82.06,574.42
2025-01-25,Publishing,Subscriptions,7,44.31,310.17
2025-01-25,Media & Entertainment,Advertising,6,76.54,459.24
2025-01-25,Media & Entertainment,Staking,6,30.62,183.72
2025-01-25,Media & Entertainment,Licensing,6,61.07,366.42
2025-01-25,Media & Entertainment,Subscriptions,5,52.99,264.95
2025-01-25,Knowledge & Utilities,Advertising,7,97.7,683.9
2025-01-25,Knowledge & Utilities,Staking,7,94.19,659.33
2025-01-25,Knowledge & Utilities,Licensing,7,99.61,697.27
2025-01-25,Knowledge & Utilities,Subscriptions,7,88.59,620.13
2025-01-25,Gaming,Advertising,6,61.89,371.34
2025-01-25,Gaming,Staking,6,87.17,523.02
2025-01-25,Gaming,Licensing,7,80.52,563.64
2025-01-25,Gaming,Subscriptions,5,64.82,324.1
2025-01-25,Education,Advertising,6,55.43,332.58
2025-01-25,Education,Staking,5,62.9,314.5
2025-01-25,Education,Licensing,7,92.74,649.18
2025-01-25,Education,Subscriptions,7,76.22,533.54
2025-01-25,Health & Wellness,Advertising,7,77.43,542.01
2025-01-25,Health & Wellness,Staking,6,35.31,211.86
2025-01-25,Health & Wellness,Licensing,6,22.97,137.82
2025-01-25,Health & Wellness,Subscriptions,7,49.34,345.38
2025-01-25,Finance & Business,Advertising,6,88.47,530.82
2025-01-25,Finance & Business,Staking,5,71.95,359.75
2025-01-25,Finance & Business,Licensing,7,50.32,352.24
2025-01-25,Finance & Business,Subscriptions,7,26.44,185.08
2025-01-25,Lifestyle,Advertising,6,34.48,206.88
2025-01-25,Lifestyle,Staking,5,69.34,346.7
2025-01-25,Lifestyle,Licensing,7,51.92,363.44
2025-01-25,Lifestyle,Subscriptions,6,103.15,618.9
2025-01-25,Technology,Advertising,5,73.56,367.8
2025-01-25,Technology,Staking,5,59.11,295.55
2025-01-25,Technology,Licensing,6,55.29,331.74
2025-01-25,Technology,Subscriptions,7,51.24,358.68
2025-01-25,Politics & News,Advertising,6,60.06,360.36
2025-01-25,Politics & News,Staking,7,29.55,206.85
2025-01-25,Politics & News,Licensing,6,75.39,452.34
2025-01-25,Politics & News,Subscriptions,7,60.05,420.35
2025-01-26,Publishing,Advertising,7,67.51,472.57
2025-01-26,Publishing,Staking,7,103.87,727.09
2025-01-26,Publishing,Licensing,6,98.89,593.34
2025-01-26,Publishing,Subscriptions,6,100.31,601.86
2025-01-26,Media & Entertainment,Advertising,6,81.92,491.52
2025-01-26,Media & Entertainment,Staking,7,45.27,316.89
2025-01-26,Media & Entertainment,Licensing,7,55.39,387.73
2025-01-26,Media & Entertainment,Subscriptions,6,43.03,258.18
2025-01-26,Knowledge & Utilities,Advertising,7,38.58,270.06
2025-01-26,Knowledge & Utilities,Staking,7,55.01,385.07
2025-01-26,Knowledge & Utilities,Licensing,7,103.9,727.3
2025-01-26,Knowledge & Utilities,Subscriptions,6,75.08,450.48
2025-01-26,Gaming,Advertising,6,28.89,173.34
2025-01-26,Gaming,Staking,7,27.11,189.77
2025-01-26,Gaming,Licensing,7,93.15,652.05
2025-01-26,Gaming,Subscriptions,7,88.05,616.35
2025-01-26,Education,Advertising,5,85.67,428.35
2025-01-26,Education,Staking,6,54.31,325.86
2025-01-26,Education,Licensing,6,53.28,319.68
2025-01-26,Education,Subscriptions,6,73.45,440.7
2025-01-26,Health & Wellness,Advertising,6,66.39,398.34
2025-01-26,Health & Wellness,Staking,7,41.1,287.7
2025-01-26,Health & Wellness,Licensing,7,30.55,213.85
2025-01-26,Health & Wellness,Subscriptions,7,23.27,162.89
2025-01-26,Finance & Business,Advertising,7,93.71,655.97
2025-01-26,Finance & Business,Staking,6,86.3,517.8
2025-01-26,Finance & Business,Licensing,6,55.6,333.6
2025-01-26,Finance & Business,Subscriptions,6,83.42,500.52
2025-01-26,Lifestyle,Advertising,6,98.59,591.54
2025-01-26,Lifestyle,Staking,7,37.6,263.2
2025-01-26,Lifestyle,Licensing,6,26.39,158.34
2025-01-26,Lifestyle,Subscriptions,5,83.29,416.45
2025-01-26,Technology,Advertising,7,100.02,700.14
2025-01-26,Technology,Staking,7,41.68,291.76
2025-01-26,Technology,Licensing,7,74.8,523.6
2025-01-26,Technology,Subscriptions,7,37.03,259.21
2025-01-26,Politics & News,Advertising,6,58.92,353.52
2025-01-26,Politics & News,Staking,6,68.88,413.28
2025-01-26,Politics & News,Licensing,7,54.04,378.28
2025-01-26,Politics & News,Subscriptions,6,32.59,195.54
2025-01-27,Publishing,Advertising,7,56.47,395.29
2025-01-27,Publishing,Staking,6,39.15,234.9
2025-01-27,Publishing,Licensing,6,76.04,456.24
2025-01-27,Publishing,Subscriptions,7,66.14,462.98
2025-01-27,Media & Entertainment,Advertising,5,103.38,516.9
2025-01-27,Media & Entertainment,Staking,6,98.6,591.6
2025-01-27,Media & Entertainment,Licensing,6,44.0,264.0
2025-01-27,Media & Entertainment,Subscriptions,7,37.05,259.35
2025-01-27,Knowledge & Utilities,Advertising,6,90.79,544.74
2025-01-27,Knowledge & Utilities,Staking,5,100.68,503.4
2025-01-27,Knowledge & Utilities,Licensing,6,93.54,561.24
2025-01-27,Knowledge & Utilities,Subscriptions,7,72.39,506.73
2025-01-27,Gaming,Advertising,7,46.32,324.24
2025-01-27,Gaming,Staking,7,86.4,604.8
2025-01-27,Gaming,Licensing,6,39.41,236.46
2025-01-27,Gaming,Subscriptions,6,23.19,139.14
2025-01-27,Education,Advertising,6,95.5,573.0
2025-01-27,Education,Staking,6,81.22,487.32
2025-01-27,Education,Licensing,6,23.32,139.92
2025-01-27,Education,Subscriptions,7,47.65,333.55
2025-01-27,Health & Wellness,Advertising,7,25.49,178.43
2025-01-27,Health & Wellness,Staking,6,25.22,151.32
2025-01-27,Health & Wellness,Licensing,7,41.46,290.22
2025-01-27,Health & Wellness,Subscriptions,6,67.05,402.3
2025-01-27,Finance & Business,Advertising,6,57.87,347.22
2025-01-27,Finance & Business,Staking,7,96.99,678.93
2025-01-27,Finance & Business,Licensing,7,29.76,208.32
2025-01-27,Finance & Business,Subscriptions,5,61.39,306.95
2025-01-27,Lifestyle,Advertising,7,25.5,178.5
2025-01-27,Lifestyle,Staking,7,61.93,433.51
2025-01-27,Lifestyle,Licensing,6,35.07,210.42
2025-01-27,Lifestyle,Subscriptions,5,50.51,252.55
2025-01-27,Technology,Advertising,6,98.84,593.04
2025-01-27,Technology,Staking,7,38.81,271.67
2025-01-27,Technology,Licensing,5,50.85,254.25
2025-01-27,Technology,Subscriptions,6,43.39,260.34
2025-01-27,Politics & News,Advertising,5,60.25,301.25
2025-01-27,Politics & News,Staking,7,25.97,181.79
2025-01-27,Politics & News,Licensing,7,45.31,317.17
2025-01-27,Politics & News,Subscriptions,7,33.35,233.45
2025-01-28,Publishing,Advertising,7,25.15,176.05
2025-01-28,Publishing,Staking,7,73.66,515.62
2025-01-28,Publishing,Licensing,7,41.7,291.9
2025-01-28,Publishing,Subscriptions,5,38.53,192.65
2025-01-28,Media & Entertainment,Advertising,7,26.02,182.14
2025-01-28,Media & Entertainment,Staking,6,90.0,540.0
2025-01-28,Media & Entertainment,Licensing,7,64.86,454.02
2025-01-28,Media & Entertainment,Subscriptions,6,44.29,265.74
2025-01-28,Knowledge & Utilities,Advertising,6,73.05,438.3
2025-01-28,Knowledge & Utilities,Staking,5,23.88,119.4
2025-01-28,Knowledge & Utilities,Licensing,6,73.3,439.8
2025-01-28,Knowledge & Utilities,Subscriptions,7,60.22,421.54
2025-01-28,Gaming,Advertising,6,107.2,643.2
2025-01-28,Gaming,Staking,7,106.29,744.03
2025-01-28,Gaming,Licensing,7,57.74,404.18
2025-01-28,Gaming,Subscriptions,7,57.29,401.03
2025-01-28,Education,Advertising,6,87.24,523.44
2025-01-28,Education,Staking,8,83.98,671.84
2025-01-28,Education,Licensing,7,94.82,663.74
2025-01-28,Education,Subscriptions,6,41.09,246.54
2025-01-28,Health & Wellness,Advertising,7,23.89,167.23
2025-01-28,Health & Wellness,Staking,7,88.77,621.39
2025-01-28,Health & Wellness,Licensing,6,75.27,451.62
2025-01-28,Health & Wellness,Subscriptions,7,40.41,282.87
2025-01-28,Finance & Business,Advertising,7,75.49,528.43
2025-01-28,Finance & Business,Staking,7,54.97,384.79
2025-01-28,Finance & Business,Licensing,8,91.48,731.84
2025-01-28,Finance & Business,Subscriptions,6,58.17,349.02
2025-01-28,Lifestyle,Advertising,6,106.81,640.86
2025-01-28,Lifestyle,Staking,5,86.11,430.55
2025-01-28,Lifestyle,Licensing,6,45.56,273.36
2025-01-28,Lifestyle,Subscriptions,5,83.29,416.45
2025-01-28,Technology,Advertising,6,91.84,551.04
2025-01-28,Technology,Staking,7,63.77,446.39
2025-01-28,Technology,Licensing,7,75.19,526.33
2025-01-28,Technology,Subscriptions,7,65.19,456.33
2025-01-28,Politics & News,Advertising,5,97.76,488.8
2025-01-28,Politics & News,Staking,7,105.53,738.71
2025-01-28,Politics & News,Licensing,7,59.56,416.92
2025-01-28,Politics & News,Subscriptions,6,46.12,276.72
2025-01-29,Publishing,Advertising,7,104.98,734.86
2025-01-29,Publishing,Staking,6,83.1,498.6
2025-01-29,Publishing,Licensing,7,60.3,422.1
2025-01-29,Publishing,Subscriptions,6,75.02,450.12
2025-01-29,Media & Entertainment,Advertising,8,80.88,647.04
2025-01-29,Media & Entertainment,Staking,8,83.94,671.52
2025-01-29,Media & Entertainment,Licensing,8,71.81,574.48
2025-01-29,Media & Entertainment,Subscriptions,6,45.51,273.06
2025-01-29,Knowledge & Utilities,Advertising,6,32.71,196.26
2025-01-29,Knowledge & Utilities,Staking,7,86.79,607.53
2025-01-29,Knowledge & Utilities,Licensing,7,47.52,332.64
2025-01-29,Knowledge & Utilities,Subscriptions,8,60.03,480.24
2025-01-29,Gaming,Advertising,7,98.18,687.26
2025-01-29,Gaming,Staking,5,53.45,267.25
2025-01-29,Gaming,Licensing,6,60.92,365.52
2025-01-29,Gaming,Subscriptions,8,102.25,818.0
2025-01-29,Education,Advertising,6,63.22,379.32
2025-01-29,Education,Staking,6,92.26,553.56
2025-01-29,Education,Licensing,7,60.47,423.29
2025-01-29,Education,Subscriptions,6,28.81,172.86
2025-01-29,Health & Wellness,Advertising,6,72.03,432.18
2025-01-29,Health & Wellness,Staking,6,46.12,276.72
2025-01-29,Health & Wellness,Licensing,6,33.18,199.08
2025-01-29,Health & Wellness,Subscriptions,7,95.68,669.76
2025-01-29,Finance & Business,Advertising,7,55.63,389.41
2025-01-29,Finance & Business,Staking,6,68.27,409.62
2025-01-29,Finance & Business,Licensing,7,47.88,335.16
2025-01-29,Finance & Business,Subscriptions,6,34.0,204.0
2025-01-29,Lifestyle,Advertising,7,76.69,536.83
2025-01-29,Lifestyle,Staking,7,53.88,377.16
2025-01-29,Lifestyle,Licensing,8,102.14,817.12
2025-01-29,Lifestyle,Subscriptions,6,39.19,235.14
2025-01-29,Technology,Advertising,5,41.18,205.9
2025-01-29,Technology,Staking,7,86.81,607.67
2025-01-29,Technology,Licensing,6,105.73,634.38
2025-01-29,Technology,Subscriptions,7,87.73,614.11
2025-01-29,Politics & News,Advertising,7,91.52,640.64
2025-01-29,Politics & News,Staking,7,68.51,479.57
2025-01-29,Politics & News,Licensing,6,89.66,537.96
2025-01-29,Politics & News,Subscriptions,7,73.51,514.57
2025-01-30,Publishing,Advertising,6,107.12,642.72
2025-01-30,Publishing,Staking,6,42.81,256.86
2025-01-30,Publishing,Licensing,6,76.57,459.42
2025-01-30,Publishing,Subscriptions,7,91.59,641.13
2025-01-30,Media & Entertainment,Advertising,6,21.8,130.8
2025-01-30,Media & Entertainment,Staking,8,46.14,369.12
2025-01-30,Media & Entertainment,Licensing,6,60.76,364.56
2025-01-30,Media & Entertainment,Subscriptions,8,70.18,561.44
2025-01-30,Knowledge & Utilities,Advertising,7,54.83,383.81
2025-01-30,Knowledge & Utilities,Staking,7,96.52,675.64
2025-01-30,Knowledge & Utilities,Licensing,8,73.18,585.44
2025-01-30,Knowledge & Utilities,Subscriptions,7,65.61,459.27
2025-01-30,Gaming,Advertising,7,95.08,665.56
2025-01-30,Gaming,Staking,8,37.45,299.6
2025-01-30,Gaming,Licensing,7,72.32,506.24
2025-01-30,Gaming,Subscriptions,7,68.42,478.94
2025-01-30,Education,Advertising,7,51.59,361.13
2025-01-30,Education,Staking,8,22.59,180.72
2025-01-30,Education,Licensing,7,39.98,279.86
2025-01-30,Education,Subscriptions,7,94.08,658.56
2025-01-30,Health & Wellness,Advertising,7,93.36,653.52
2025-01-30,Health & Wellness,Staking,6,81.86,491.16
2025-01-30,Health & Wellness,Licensing,7,49.83,348.81
2025-01-30,Health & Wellness,Subscriptions,8,27.68,221.44
2025-01-30,Finance & Business,Advertising,8,28.39,227.12
2025-01-30,Finance & Business,Staking,6,51.53,309.18
2025-01-30,Finance & Business,Licensing,8,86.81,694.48
2025-01-30,Finance & Business,Subscriptions,6,92.67,556.02
2025-01-30,Lifestyle,Advertising,7,81.48,570.36
2025-01-30,Lifestyle,Staking,6,36.01,216.06
2025-01-30,Lifestyle,Licensing,7,34.51,241.57
2025-01-30,Lifestyle,Subscriptions,7,28.58,200.06
2025-01-30,Technology,Advertising,7,22.0,154.0
2025-01-30,Technology,Staking,8,102.91,823.28
2025-01-30,Technology,Licensing,6,92.22,553.32
2025-01-30,Technology,Subscriptions,7,41.28,288.96
2025-01-30,Politics & News,Advertising,7,99.65,697.55
2025-01-30,Politics & News,Staking,6,102.27,613.62
2025-01-30,Politics & News,Licensing,7,54.31,380.17
2025-01-30,Politics & News,Subscriptions,8,71.91,575.28
2025-01-31,Publishing,Advertising,7,59.96,419.72
2025-01-31,Publishing,Staking,7,83.75,586.25
2025-01-31,Publishing,Licensing,7,79.64,557.48
2025-01-31,Publishing,Subscriptions,7,96.93,678.51
2025-01-31,Media & Entertainment,Advertising,8,98.98,791.84
2025-01-31,Media & Entertainment,Staking,7,64.99,454.93
2025-01-31,Media & Entertainment,Licensing,7,65.3,457.1
2025-01-31,Media & Entertainment,Subscriptions,8,28.11,224.88
2025-01-31,Knowledge & Utilities,Advertising,6,98.36,590.16
2025-01-31,Knowledge & Utilities,Staking,8,32.97,263.76
2025-01-31,Knowledge & Utilities,Licensing,6,59.04,354.24
2025-01-31,Knowledge & Utilities,Subscriptions,7,23.45,164.15
2025-01-31,Gaming,Advertising,7,94.21,659.47
2025-01-31,Gaming,Staking,8,59.36,474.88
2025-01-31,Gaming,Licensing,6,81.78,490.68
2025-01-31,Gaming,Subscriptions,6,65.53,393.18
2025-01-31,Education,Advertising,6,93.7,562.2
2025-01-31,Education,Staking,8,101.41,811.28
2025-01-31,Education,Licensing,8,84.04,672.32
2025-01-31,Education,Subscriptions,7,71.65,501.55
2025-01-31,Health & Wellness,Advertising,8,29.7,237.6
2025-01-31,Health & Wellness,Staking,6,67.93,407.58
2025-01-31,Health & Wellness,Licensing,7,99.49,696.43
2025-01-31,Health & Wellness,Subscriptions,7,27.32,191.24
2025-01-31,Finance & Business,Advertising,8,75.64,605.12
2025-01-31,Finance & Business,Staking,7,41.9,293.3
2025-01-31,Finance & Business,Licensing,7,26.72,187.04
2025-01-31,Finance & Business,Subscriptions,6,29.72,178.32
2025-01-31,Lifestyle,Advertising,8,48.43,387.44
2025-01-31,Lifestyle,Staking,6,75.04,450.24
2025-01-31,Lifestyle,Licensing,8,107.69,861.52
2025-01-31,Lifestyle,Subscriptions,7,48.3,338.1
2025-01-31,Technology,Advertising,6,105.33,631.98
2025-01-31,Technology,Staking,6,56.55,339.3
2025-01-31,Technology,Licensing,6,80.85,485.1
2025-01-31,Technology,Subscriptions,7,44.85,313.95
2025-01-31,Politics & News,Advertising,6,48.79,292.74
2025-01-31,Politics & News,Staking,7,108.72,761.04
2025-01-31,Politics & News,Licensing,7,103.97,727.79
2025-01-31,Politics & News,Subscriptions,7,60.58,424.06
2025-02-01,Publishing,Advertising,6,61.71,370.26
2025-02-01,Publishing,Staking,6,34.59,207.54
2025-02-01,Publishing,Licensing,6,44.66,267.96
2025-02-01,Publishing,Subscriptions,8,29.0,232.0
2025-02-01,Media & Entertainment,Advertising,6,37.09,222.54
2025-02-01,Media & Entertainment,Staking,6,57.64,345.84
2025-02-01,Media & Entertainment,Licensing,7,91.58,641.06
2025-02-01,Media & Entertainment,Subscriptions,6,100.06,600.36
2025-02-01,Knowledge & Utilities,Advertising,8,84.52,676.16
2025-02-01,Knowledge & Utilities,Staking,8,44.15,353.2
2025-02-01,Knowledge & Utilities,Licensing,8,94.13,753.04
2025-02-01,Knowledge & Utilities,Subscriptions,8,91.27,730.16
2025-02-01,Gaming,Advertising,6,32.87,197.22
2025-02-01,Gaming,Staking,6,25.19,151.14
2025-02-01,Gaming,Licensing,7,88.67,620.69
2025-02-01,Gaming,Subscriptions,8,73.6,588.8
2025-02-01,Education,Advertising,7,66.45,465.15
2025-02-01,Education,Staking,6,65.26,391.56
2025-02-01,Education,Licensing,6,101.74,610.44
2025-02-01,Education,Subscriptions,8,81.3,650.4
2025-02-01,Health & Wellness,Advertising,6,26.39,158.34
2025-02-01,Health & Wellness,Staking,7,87.6,613.2
2025-02-01,Health & Wellness,Licensing,6,76.89,461.34
2025-02-01,Health & Wellness,Subscriptions,8,59.9,479.2
2025-02-01,Finance & Business,Advertising,8,66.5,532.0
2025-02-01,Finance & Business,Staking,7,82.37,576.59
2025-02-01,Finance & Business,Licensing,6,56.91,341.46
2025-02-01,Finance & Business,Subscriptions,6,53.51,321.06
2025-02-01,Lifestyle,Advertising,7,104.73,733.11
2025-02-01,Lifestyle,Staking,7,29.52,206.64
2025-02-01,Lifestyle,Licensing,6,26.5,159.0
2025-02-01,Lifestyle,Subscriptions,7,43.59,305.13
2025-02-01,Technology,Advertising,6,29.15,174.9
2025-02-01,Technology,Staking,6,48.36,290.16
2025-02-01,Technology,Licensing,8,101.99,815.92
2025-02-01,Technology,Subscriptions,6,102.99,617.94
2025-02-01,Politics & News,Advertising,6,103.88,623.28
2025-02-01,Politics & News,Staking,8,72.2,577.6
2025-02-01,Politics & News,Licensing,7,60.28,421.96
2025-02-01,Politics & News,Subscriptions,7,81.86,573.02
2025-02-02,Publishing,Advertising,8,67.88,543.04
2025-02-02,Publishing,Staking,8,33.4,267.2
2025-02-02,Publishing,Licensing,6,38.8,232.8
2025-02-02,Publishing,Subscriptions,6,73.56,441.36
2025-02-02,Media & Entertainment,Advertising,6,108.61,651.66
2025-02-02,Media & Entertainment,Staking,8,59.57,476.56
2025-02-02,Media & Entertainment,Licensing,8,98.36,786.88
2025-02-02,Media & Entertainment,Subscriptions,6,60.03,360.18
2025-02-02,Knowledge & Utilities,Advertising,7,103.15,722.05
2025-02-02,Knowledge & Utilities,Staking,7,52.31,366.17
2025-02-02,Knowledge & Utilities,Licensing,7,68.12,476.84
2025-02-02,Knowledge & Utilities,Subscriptions,6,37.1,222.6
2025-02-02,Gaming,Advertising,7,50.77,355.39
2025-02-02,Gaming,Staking,6,71.11,426.66
2025-02-02,Gaming,Licensing,7,83.29,583.03
2025-02-02,Gaming,Subscriptions,8,34.5,276.0
2025-02-02,Education,Advertising,7,80.44,563.08
2025-02-02,Education,Staking,6,45.3,271.8
2025-02-02,Education,Licensing,8,67.95,543.6
2025-02-02,Education,Subscriptions,7,88.67,620.69
2025-02-02,Health & Wellness,Advertising,8,34.25,274.0
2025-02-02,Health & Wellness,Staking,8,39.25,314.0
2025-02-02,Health & Wellness,Licensing,6,83.36,500.16
2025-02-02,Health & Wellness,Subscriptions,7,52.02,364.14
2025-02-02,Finance & Business,Advertising,6,27.88,167.28
2025-02-02,Finance & Business,Staking,8,24.79,198.32
2025-02-02,Finance & Business,Licensing,8,50.69,405.52
2025-02-02,Finance & Business,Subscriptions,8,61.34,490.72
2025-02-02,Lifestyle,Advertising,8,91.82,734.56
2025-02-02,Lifestyle,Staking,7,69.31,485.17
2025-02-02,Lifestyle,Licensing,6,37.44,224.64
2025-02-02,Lifestyle,Subscriptions,7,44.06,308.42
2025-02-02,Technology,Advertising,8,39.4,315.2
2025-02-02,Technology,Staking,6,100.99,605.94
2025-02-02,Technology,Licensing,6,64.55,387.3
2025-02-02,Technology,Subscriptions,7,66.9,468.3
2025-02-02,Politics & News,Advertising,6,100.45,602.7
2025-02-02,Politics & News,Staking,6,41.96,251.76
